"time","humidity","LDR","MoistureLevel","temperature"
"1651398","59","2318","3600","31.79999924"
"11648476","61","3821","1399","31.79999924"
"11377740","61","3745","1399","31.79999924"
"288915","61","2256","3658","31.89999962"
"1069058","60","2367","3626","31.79999924"
"1450520","59","2405","3627","31.70000076"
"16601931","62","2778","1424","31.60000038"
"17263732","61","2720","1424","31.60000038"
"68529","60","2429","3431","31.89999962"
"10354963","61","4059","1397","31.89999962"
"8489894","62","3641","3450","32.20000076"
"251819","null","0","192","null"
"1652425","59","2399","3599","31.79999924"
"5110640","61","2975","3472","32.09999847"
"647024","61","2275","3566","31.89999962"
"22046705","65","2720","1414","31.79999924"
"2116020","60","2352","3583","31.89999962"
"350788","61","2272","3653","31.89999962"
"19349398","62","2755","1421","31.5"
"356157","61","2717","3502","31.89999962"
"21916351","64","2767","1426","31.70000076"
"520220","61","2368","3632","31.89999962"
"2157627","60","2352","3583","32"
"21294667","65","2729","1433","31.89999962"
"2671966","60","2412","3622","31.79999924"
"3426059","62","3211","3476","31.89999962"
"2840374","60","2374","3605","31.79999924"
"16040412","61","4095","1423","31.60000038"
"81705","60","2438","3437","31.89999962"
"8921068","63","3525","1418","32.09999847"
"19690320","62","2741","1408","31.5"
"2031830","60","2352","3602","31.89999962"
"2523848","60","2342","3583","31.89999962"
"7918350","62","3477","3440","32.29999924"
"10465260","61","3714","1411","32"
"2274279","60","2418","3632","32"
"2514729","60","2288","3632","31.89999962"
"205892","null","2685","3472","null"
"2613124","60","2418","3600","31.79999924"
"1531685","59","2273","3604","31.70000076"
"262537","61","2279","3636","31.89999962"
"6344076","61","2927","3448","32.20000076"
"1678802","59","2299","3612","31.79999924"
"177219","62","2849","3479","31.79999924"
"20211723","62","2768","1424","31.5"
"20392214","62","2702","1443","31.5"
"11979375","62","3811","1407","31.79999924"
"1478927","59","2289","3605","31.70000076"
"14265581","61","4095","1394","31.79999924"
"1324720","59","2505","3652","31.60000038"
"11227330","61","3745","1412","31.79999924"
"21745887","64","2816","1411","31.79999924"
"7005875","62","3226","3433","32.20000076"
"816730","60","2781","3502","31.79999924"
"5692302","61","2879","3455","32.20000076"
"9151692","63","3415","1424","32.09999847"
"18306566","62","2733","1405","31.60000038"
"955435","60","2283","3638","31.89999962"
"18246403","61","2787","1403","31.5"
"17233650","61","2704","1401","31.5"
"892534","60","2272","3654","31.89999962"
"10776934","62","3334","3471","31.89999962"
"1590528","59","2607","3613","31.79999924"
"4869986","61","2915","3462","32"
"1444432","59","2308","3600","31.70000076"
"3215488","61","3213","3456","31.89999962"
"2571543","60","2397","3600","31.89999962"
"21765942","64","2831","1438","31.79999924"
"306579","null","2613","3503","null"
"8138948","62","3541","3455","32.20000076"
"9442483","63","3623","1392","32.09999847"
"769791","61","2322","3600","31.89999962"
"19108744","62","2817","1411","31.5"
"18095995","62","2714","1394","31.5"
"12962046","61","4010","1437","31.79999924"
"865155","61","2378","3643","31.89999962"
"1997337","60","2288","3601","32"
"10867177","62","3689","3505","31.79999924"
"752531","61","2275","3582","31.89999962"
"965581","60","2311","3541","31.89999962"
"1153278","60","2256","3583","31.70000076"
"5351374","60","2896","3441","32.5"
"1351099","59","2287","3607","31.70000076"
"2455885","60","2317","3647","31.89999962"
"12651202","61","3934","1414","31.79999924"
"1938501","60","2416","3632","31.89999962"
"10927339","62","3155","3483","31.79999924"
"1409940","59","2308","3565","31.70000076"
"678486","61","2359","3665","31.89999962"
"1527627","59","2286","3647","31.70000076"
"1191833","60","2336","3621","31.60000038"
"16912777","61","2732","1423","31.5"
"258030","null","0","932","null"
"1286169","59","2401","3647","31.60000038"
"391370","61","2290","3600","31.89999962"
"69531","60","2386","3430","31.89999962"
"7787998","62","3470","3451","32.29999924"
"2916473","60","2361","3619","31.79999924"
"2348352","60","2427","3632","31.89999962"
"3576469","61","3225","3466","31.89999962"
"2495440","60","2383","3627","31.89999962"
"666324","60","2722","3498","31.79999924"
"2865747","60","2449","3620","31.79999924"
"2699371","60","2315","3613","31.79999924"
"5762493","61","2914","3438","32.20000076"
"2033859","60","2326","3622","31.89999962"
"11228156","62","2895","3472","31.79999924"
"1301400","59","2295","3599","31.60000038"
"439061","61","2363","3600","32"
"1297342","59","2352","3636","31.60000038"
"20837","60","2402","3303","32"
"562829","61","2325","3637","31.89999962"
"1029505","60","2352","3632","31.89999962"
"1250140","62","3113","3447","31.89999962"
"11188047","62","2999","3503","31.79999924"
"15579155","61","4095","1425","31.60000038"
"7607507","62","3461","3445","32.29999924"
"85420","61","2678","3504","31.79999924"
"385949","59","2855","3475","31.70000076"
"226547","null","2651","3475","null"
"20091397","62","2784","1396","31.5"
"9272020","63","3849","1418","32.09999847"
"15990276","61","4095","1399","31.60000038"
"22598200","68","2799","1402","32"
"12661230","61","3979","1424","31.70000076"
"22006597","64","2723","1425","31.70000076"
"521222","61","2343","3613","31.89999962"
"9352238","63","3617","1408","32.09999847"
"1796478","59","2391","3578","31.89999962"
"10686689","62","3286","3477","31.89999962"
"19835","60","2482","3312","32"
"1341982","59","2431","3653","31.70000076"
"2931678","60","2426","3628","31.79999924"
"668341","61","2274","3633","31.89999962"
"6302","60","2349","3373","31.89999962"
"527310","61","2378","3664","31.89999962"
"3265624","61","3201","3470","31.89999962"
"4268352","61","2896","3507","31.89999962"
"1856321","60","2288","3639","31.89999962"
"12400518","61","3902","1436","31.79999924"
"661226","61","2421","3626","31.89999962"
"175375","59","2905","3477","31.79999924"
"5160817","null","2864","3638","null"
"86976","62","2870","3463","31.79999924"
"19198989","62","2798","1412","31.5"
"10304827","61","4095","1391","31.89999962"
"206410","null","2688","3489","null"
"422832","61","2298","3583","32"
"12821665","61","3979","1427","31.70000076"
"2751098","60","2288","3605","31.79999924"
"1576324","59","2382","3658","31.79999924"
"338615","61","2367","3618","32"
"13563682","61","4095","1415","31.70000076"
"984870","60","2417","3645","31.89999962"
"18647489","62","2736","1395","31.60000038"
"2055152","60","2306","3638","31.89999962"
"2413277","60","2371","3632","31.89999962"
"326185","60","2413","3604","31.89999962"
"2857631","60","2359","3583","31.79999924"
"1599672","59","2353","3658","31.79999924"
"10375018","61","4068","1403","31.89999962"
"540510","61","2288","3601","31.89999962"
"637030","60","2610","3623","31.89999962"
"538481","61","2322","3609","31.89999962"
"2537049","60","2411","3609","31.89999962"
"883416","60","2385","3629","31.89999962"
"18406838","62","2822","1408","31.5"
"2541107","60","2320","3625","31.89999962"
"2215436","60","2298","3610","32"
"1433285","59","2369","3611","31.70000076"
"9552782","62","3893","1421","32"
"6163585","61","3020","3440","32.20000076"
"17273759","61","2769","1411","31.60000038"
"10074200","61","4010","1412","32"
"1990225","60","2401","3583","32"
"265621","59","2886","3478","31.70000076"
"21054016","64","2778","1434","31.79999924"
"2411247","60","2406","3562","31.89999962"
"316295","61","2418","3672","31.89999962"
"2781534","60","2367","3626","31.79999924"
"19580023","62","2816","1413","31.5"
"832689","61","2395","3583","31.89999962"
"12611092","61","3941","1424","31.79999924"
"810369","61","2288","3599","31.89999962"
"6634867","61","2963","3466","32.20000076"
"12039539","62","3815","1399","31.79999924"
"1861804","62","2910","3486","31.89999962"
"281801","61","2253","3661","31.89999962"
"2586745","60","2399","3583","31.89999962"
"1446461","59","2388","3600","31.70000076"
"395429","61","2395","3662","32"
"2837343","60","2343","3606","31.79999924"
"2006455","60","2393","3662","31.89999962"
"727272","60","2647","3616","32"
"1475896","59","2399","3605","31.70000076"
"2250956","60","2418","3643","32"
"7416991","62","3366","3445","32.29999924"
"1165453","60","2314","3643","31.60000038"
"20723116","63","2753","1421","31.70000076"
"300064","61","2399","3620","31.89999962"
"1244587","59","2298","3616","31.60000038"
"10876375","60","3719","1424","31.79999924"
"2131251","60","2286","3616","31.89999962"
"85131","58","2816","3494","31.89999962"
"1722410","59","2315","3622","31.79999924"
"11207276","61","3727","1427","31.79999924"
"2584716","60","2336","3583","31.89999962"
"481667","61","2362","3645","31.89999962"
"778909","61","2417","3648","31.89999962"
"2353413","60","2395","3657","31.89999962"
"664283","61","2295","3645","31.89999962"
"949323","62","3319","3504","31.89999962"
"21094124","64","2715","1428","31.79999924"
"20311995","62","2810","1411","31.60000038"
"6805331","61","3017","3455","32.20000076"
"1355158","59","2293","3655","31.70000076"
"17915504","61","2743","1394","31.5"
"21615536","64","2801","1408","31.79999924"
"4218216","61","2891","3501","31.89999962"
"4398705","61","2891","3473","32"
"9372292","63","3554","1421","32.09999847"
"6544622","61","2960","3439","32.20000076"
"2290511","60","2324","3638","32"
"15248254","61","4095","1391","31.79999924"
"1215154","60","2351","3622","31.60000038"
"16130654","61","4095","1405","31.60000038"
"11307549","61","3753","1417","31.79999924"
"5010368","61","2923","3457","32.09999847"
"9231911","63","3825","1419","32.09999847"
"19620131","62","2759","1402","31.5"
"16652068","62","2785","1406","31.60000038"
"225512","59","2832","3478","31.79999924"
"16331195","61","4095","1403","31.60000038"
"1855319","60","2293","3606","31.89999962"
"1059621","62","2938","3493","31.89999962"
"20141534","62","2766","1424","31.5"
"580065","61","2306","3605","31.89999962"
"19981099","62","2731","1412","31.5"
"2710519","60","2417","3618","31.79999924"
"2161685","60","2391","3623","32"
"1766046","59","2330","3610","31.89999962"
"1270194","62","3315","3455","31.89999962"
"7537317","62","3439","3423","32.29999924"
"1548946","59","2266","3618","31.70000076"
"1708208","59","2274","3626","31.79999924"
"2173858","60","2317","3621","32"
"17073214","62","2710","1395","31.5"
"2032832","60","2334","3630","31.89999962"
"393399","61","2382","3613","31.89999962"
"19439644","62","2807","1415","31.5"
"41127","60","2399","3363","31.89999962"
"1299371","59","2444","3631","31.70000076"
"14055009","61","4095","1406","31.79999924"
"15879975","61","4095","1424","31.60000038"
"155611","61","2779","3469","31.89999962"
"1610819","59","2301","3655","31.79999924"
"1621147","62","2848","3484","31.89999962"
"2433359","61","2850","3471","31.89999962"
"19961046","62","2762","1424","31.5"
"15890002","61","4095","1413","31.60000038"
"18035832","61","2736","1404","31.5"
"11167167","61","3735","1409","31.89999962"
"6875523","61","3065","3431","32.20000076"
"1914155","60","2327","3612","31.89999962"
"1115727","60","2384","3648","31.70000076"
"9031367","63","3505","1419","32.09999847"
"2832257","60","2416","3610","31.79999924"
"16080521","61","4095","1425","31.60000038"
"2757185","60","2436","3630","31.79999924"
"1440657","62","3319","3478","31.89999962"
"15599211","61","4095","1400","31.70000076"
"1110667","60","2259","3650","31.70000076"
"164959","60","2799","3526","31.70000076"
"572974","61","2303","3613","31.89999962"
"2905301","60","2439","3583","31.79999924"
"680515","61","2352","3616","31.89999962"
"227356","62","2859","3493","31.79999924"
"14135227","61","4095","1423","31.79999924"
"821518","61","2295","3583","31.89999962"
"334557","61","2400","3635","31.89999962"
"737326","61","2350","3622","31.89999962"
"18747762","62","2768","1419","31.5"
"6023204","61","2934","3449","32.20000076"
"1042680","60","2288","3647","31.79999924"
"1621990","59","2375","3650","31.79999924"
"7056011","62","3253","3439","32.29999924"
"24578","60","2768","3520","31.79999924"
"2566458","60","2369","3568","31.89999962"
"7366855","62","3275","3425","32.29999924"
"19640184","62","2800","1396","31.5"
"272682","61","2308","3646","31.89999962"
"2520817","60","2383","3637","31.89999962"
"135412","null","2621","3478","null"
"78674","60","2512","3482","31.89999962"
"9101556","63","3435","1424","32.09999847"
"12761503","61","3982","1418","31.70000076"
"632822","61","2372","3620","31.89999962"
"1591065","62","2858","3481","31.89999962"
"823547","61","2279","3638","31.89999962"
"452237","61","2313","3581","32"
"718039","61","2287","3603","31.89999962"
"22397656","66","2791","1491","31.89999962"
"7156283","62","3237","3454","32.29999924"
"603412","61","2353","3654","31.89999962"
"11668531","61","3825","1424","31.79999924"
"15849893","61","4095","1426","31.60000038"
"8941122","63","3534","1397","32.09999847"
"12129783","61","3877","1407","31.79999924"
"6524567","61","2941","3441","32.20000076"
"1472840","59","2407","3583","31.70000076"
"687604","61","2361","3616","31.89999962"
"427404","null","2663","3478","null"
"1382561","59","2384","3627","31.70000076"
"277492","61","2857","3490","31.79999924"
"10194526","61","4032","1418","31.89999962"
"2364584","60","2389","3639","31.89999962"
"1633135","59","2288","3643","31.79999924"
"2417335","60","2293","3644","31.89999962"
"295300","null","0","14","null"
"1147191","60","2368","3630","31.60000038"
"366294","60","2447","3638","31.89999962"
"11959322","62","3813","1425","31.79999924"
"18336648","62","2807","1399","31.5"
"1265879","59","2359","3611","31.60000038"
"5241075","61","3109","3613","32.40000153"
"942257","60","2283","3583","31.89999962"
"2243843","60","2384","3618","32"
"15829838","61","4095","1409","31.60000038"
"16250981","61","4095","1422","31.60000038"
"1931388","60","2401","3620","31.89999962"
"3385951","61","3202","3467","31.89999962"
"2753127","60","2303","3632","31.79999924"
"1674744","59","2305","3631","31.79999924"
"12901884","61","4007","1403","31.70000076"
"308178","61","2430","3583","31.89999962"
"2797766","60","2367","3611","31.79999924"
"12189947","61","3857","1399","31.79999924"
"4188134","61","2873","3484","31.89999962"
"1150222","60","2389","3619","31.60000038"
"16120627","61","4095","1403","31.60000038"
"2583768","61","2841","3501","31.89999962"
"446113","60","2849","3510","31.70000076"
"2529935","60","2415","3601","31.89999962"
"10004010","61","4028","1424","31.89999962"
"1929360","60","2319","3650","32"
"938199","60","2326","3648","31.89999962"
"8540031","62","3616","1424","32.20000076"
"1777192","59","2289","3604","31.89999962"
"2620238","60","2321","3612","31.79999924"
"366019","61","2311","3615","32"
"508121","62","2903","3476","31.89999962"
"16632013","62","2719","1418","31.60000038"
"1096463","60","2269","3599","31.79999924"
"377766","62","2858","3472","31.89999962"
"2795737","60","2275","3600","31.79999924"
"1005156","60","2384","3578","31.89999962"
"468012","62","3331","3463","31.89999962"
"21495210","65","2705","1427","31.89999962"
"1817771","60","2407","3613","31.89999962"
"5200966","null","3088","3626","null"
"314266","61","2270","3623","31.89999962"
"19509833","62","2786","1399","31.5"
"958491","60","2374","3664","31.89999962"
"20843445","63","2749","1416","31.79999924"
"18045859","61","2790","1397","31.5"
"10585588","60","3919","1407","31.89999962"
"913852","60","2270","3601","31.89999962"
"2269218","60","2291","3579","32"
"959493","60","2320","3623","31.89999962"
"1405882","59","2378","3632","31.70000076"
"1679804","59","2311","3635","31.79999924"
"15970221","61","4095","1419","31.60000038"
"1319660","59","2558","3612","31.70000076"
"706893","61","2401","3611","31.89999962"
"878330","60","2366","3623","31.89999962"
"744415","61","2413","3657","31.89999962"
"495871","61","2386","3603","31.89999962"
"1267908","59","2470","3623","31.60000038"
"2492410","60","2389","3600","31.89999962"
"392397","61","2393","3702","31.89999962"
"2112989","60","2309","3635","31.89999962"
"18757790","62","2738","1424","31.5"
"438034","61","2320","3609","31.89999962"
"2550225","60","2286","3611","31.89999962"
"1303429","59","2413","3648","31.60000038"
"13242809","61","4037","1408","31.70000076"
"2880953","60","2450","3631","31.79999924"
"1845176","60","2375","3623","31.89999962"
"933116","60","2277","3616","31.89999962"
"395587","60","2787","3511","31.79999924"
"4749660","61","2906","3482","32"
"1484013","59","2292","3630","31.70000076"
"1607788","59","2411","3600","31.79999924"
"2570516","60","2351","3583","31.89999962"
"1681834","59","2320","3627","31.79999924"
"1615905","59","2305","3639","31.79999924"
"1603730","59","2423","3605","31.79999924"
"2816026","60","2397","3619","31.79999924"
"1452549","59","2269","3610","31.70000076"
"2228637","60","2405","3619","32"
"935145","60","2283","3641","31.89999962"
"2676025","60","2320","3620","31.89999962"
"457321","61","2405","3633","31.89999962"
"1602703","59","2324","3600","31.79999924"
"22267301","66","2758","1430","31.89999962"
"8680414","62","3599","1398","32.09999847"
"17564548","61","2722","1426","31.5"
"2559369","60","2337","3632","31.89999962"
"19660238","62","2729","1422","31.60000038"
"1699091","59","2359","3638","31.89999962"
"2806909","60","2375","3619","31.79999924"
"437930","61","3321","3483","31.79999924"
"7657644","62","3472","3458","32.29999924"
"1231387","59","2320","3603","31.60000038"
"380222","61","2407","3633","32"
"437032","61","2330","3583","31.89999962"
"1412996","59","2266","3620","31.70000076"
"826603","61","2335","3598","31.89999962"
"1541831","59","2334","3645","31.70000076"
"471523","61","2367","3614","31.89999962"
"10967447","62","3147","3459","31.79999924"
"819489","61","2283","3623","31.89999962"
"14817082","62","4095","1425","31.79999924"
"461379","61","2384","3610","32"
"798195","61","2283","3600","31.89999962"
"3566442","61","3230","3495","31.89999962"
"263539","61","2261","3629","31.89999962"
"18286511","62","2779","1425","31.5"
"2195147","60","2329","3648","32"
"2925591","60","2349","3619","31.79999924"
"1638221","59","2281","3632","31.79999924"
"1573293","59","2335","3623","31.70000076"
"18667544","62","2821","1402","31.5"
"844864","61","2371","3619","31.89999962"
"2376756","60","2401","3630","31.89999962"
"2330091","60","2351","3615","31.89999962"
"967135","60","2814","3499","31.79999924"
"1631107","59","2397","3633","31.79999924"
"22367575","66","2710","1424","31.89999962"
"525942","60","2803","3472","31.79999924"
"1823858","60","2355","3674","31.89999962"
"11237358","61","3733","1422","31.79999924"
"8469840","62","3718","3440","32.20000076"
"11167993","62","3071","3447","31.79999924"
"2379787","60","2383","3617","31.89999962"
"2741980","60","2370","3606","31.79999924"
"2930676","60","2403","3617","31.79999924"
"2684141","60","2399","3599","31.79999924"
"1240112","62","2944","3502","31.89999962"
"2822113","60","2411","3614","31.79999924"
"255594","59","2907","3503","31.79999924"
"15930112","61","4095","1424","31.60000038"
"8449786","62","3623","3435","32.20000076"
"18787872","62","2723","1399","31.5"
"9592892","62","3997","1402","32.09999847"
"275938","61","2801","3490","31.89999962"
"20031234","62","2714","1408","31.5"
"6143531","61","3027","3440","32.20000076"
"20923664","64","2698","1402","31.79999924"
"286016","null","0","0","null"
"56356","60","2417","3402","31.89999962"
"10294799","61","4034","1427","31.89999962"
"15137956","61","4095","1424","31.70000076"
"10977475","62","3127","3462","31.79999924"
"394426","61","2314","3606","32"
"1330808","59","2402","3631","31.70000076"
"1785308","59","2325","3621","31.89999962"
"13734146","61","4095","1408","31.79999924"
"18727708","62","2771","1414","31.5"
"6263857","61","2950","3429","32.20000076"
"1101523","60","2417","3607","31.70000076"
"1353129","59","2419","3601","31.70000076"
"64472","60","2402","3431","31.89999962"
"2519790","60","2379","3602","31.89999962"
"1834003","60","2337","3617","31.89999962"
"275663","null","0","1070","null"
"2522846","60","2309","3583","31.89999962"
"13102428","61","4067","1424","31.70000076"
"4970259","61","2923","3486","32.09999847"
"4448842","61","2890","3475","31.89999962"
"646270","60","2750","3496","31.79999924"
"17203568","61","2703","1396","31.60000038"
"2365586","60","2350","3631","31.89999962"
"2354439","60","2391","3642","31.89999962"
"2943851","60","2352","3632","31.79999924"
"2764299","60","2417","3626","31.79999924"
"1571265","59","2363","3615","31.70000076"
"6955739","62","3180","3438","32.20000076"
"18296538","62","2765","1393","31.5"
"12260138","61","3873","1412","31.79999924"
"5732411","61","2882","3411","32.20000076"
"2639501","60","2355","3583","31.89999962"
"9412401","63","3632","1422","32.09999847"
"1474869","59","2256","3611","31.70000076"
"276373","null","2698","3406","null"
"14907328","61","4095","1412","31.70000076"
"1470737","62","3325","3492","31.89999962"
"3085133","61","3199","3474","32"
"2381816","60","2320","3647","31.89999962"
"14636592","61","4095","1405","31.70000076"
"2332120","60","2365","3633","31.89999962"
"316048","61","2724","3461","31.89999962"
"305730","59","2823","3470","31.70000076"
"19249125","62","2787","1430","31.5"
"21154286","64","2706","1401","31.89999962"
"4669442","61","2902","3454","31.89999962"
"14596481","61","4095","1413","31.79999924"
"663256","61","2388","3639","31.89999962"
"278769","61","2416","3646","31.89999962"
"269451","null","0","0","null"
"495860","60","2854","3484","31.79999924"
"19489778","62","2748","1419","31.5"
"20793307","63","2728","1418","31.79999924"
"629790","61","2400","3632","31.89999962"
"215484","59","2804","3482","31.79999924"
"3897343","61","2854","3498","32"
"825576","61","2293","3651","31.89999962"
"7663","60","2448","3284","31.89999962"
"801226","61","2342","3642","31.89999962"
"2140370","60","2309","3648","31.89999962"
"1017330","60","2310","3606","31.89999962"
"867184","60","2400","3657","31.89999962"
"2685168","60","2411","3639","31.79999924"
"17624711","61","2734","1415","31.5"
"2226609","60","2338","3602","31.89999962"
"766734","61","2384","3654","31.89999962"
"8600195","62","3609","1408","32.20000076"
"9602919","62","3963","1406","32"
"489783","61","2416","3609","31.89999962"
"1827917","60","2318","3633","31.89999962"
"10695886","60","3722","1408","31.89999962"
"669343","61","2326","3651","31.89999962"
"5652193","61","2899","3430","32.20000076"
"586152","61","2337","3661","31.89999962"
"1851262","60","2309","3606","31.89999962"
"271655","61","2347","3666","31.89999962"
"1503277","59","2286","3628","31.70000076"
"10926511","60","3712","1420","31.79999924"
"775878","61","2334","3635","31.89999962"
"378191","61","2384","3617","32"
"1667630","59","2383","3625","31.79999924"
"1109758","62","2928","3489","31.89999962"
"2282948","62","2852","3499","31.89999962"
"2102845","60","2321","3635","31.89999962"
"484698","61","2391","3638","32"
"2214433","60","2297","3632","32"
"10064174","61","4010","1402","31.89999962"
"2924589","60","2333","3583","31.79999924"
"87792","60","2454","3483","31.89999962"
"15358555","61","4095","1418","31.70000076"
"2317916","60","2315","3605","31.89999962"
"9833546","61","3984","1428","31.89999962"
"1921966","62","2930","3457","31.89999962"
"2334149","60","2438","3624","31.89999962"
"2612121","60","2412","3638","31.79999924"
"16271034","61","4095","1421","31.60000038"
"2698344","60","2306","3619","31.79999924"
"1686919","59","2426","3644","31.79999924"
"2170803","60","2301","3621","31.89999962"
"841808","61","2264","3632","31.89999962"
"166137","null","2701","3486","null"
"673401","61","2277","3583","31.89999962"
"3656688","61","2883","3476","31.89999962"
"2362554","60","2301","3637","31.89999962"
"22477874","67","2807","1410","31.89999962"
"6594757","61","2957","3453","32.20000076"
"516162","61","2278","3602","31.89999962"
"842835","61","2364","3655","31.89999962"
"924999","60","2278","3638","31.89999962"
"1966904","60","2414","3629","31.89999962"
"2888067","60","2398","3616","31.79999924"
"5210993","62","2973","3649","32.29999924"
"19529887","62","2814","1405","31.5"
"4529061","61","2905","3498","31.89999962"
"17333922","61","2781","1415","31.5"
"10535450","60","3717","1428","31.89999962"
"858041","60","2285","3644","31.89999962"
"1140074","60","2391","3631","31.60000038"
"15388638","61","4095","1423","31.70000076"
"22628282","68","2705","1406","32"
"862099","61","2309","3583","31.89999962"
"12641175","61","3942","1398","31.70000076"
"16160736","61","4095","1424","31.60000038"
"1977050","60","2326","3583","31.89999962"
"1056884","60","2318","3583","31.79999924"
"6965766","62","3175","3456","32.20000076"
"1905012","60","2326","3647","31.89999962"
"554712","61","2303","3615","31.89999962"
"19399535","62","2716","1398","31.5"
"9683137","60","3784","1401","31.89999962"
"10705914","60","3708","1416","31.89999962"
"1113698","60","2302","3627","31.70000076"
"14355826","61","4095","1411","31.79999924"
"2148486","60","2361","3600","31.89999962"
"2606033","60","2378","3583","31.79999924"
"1007185","60","2369","3632","31.89999962"
"8499922","62","3632","3453","32.20000076"
"4619307","61","2887","3482","31.89999962"
"16852613","61","2798","1398","31.5"
"2358497","60","2407","3638","31.89999962"
"3977561","61","2886","3453","32"
"8750605","62","3583","1416","32.09999847"
"10916485","60","3709","1421","31.79999924"
"1803567","60","2421","3618","31.89999962"
"859079","62","2883","3485","31.79999924"
"2589801","60","2396","3617","31.89999962"
"7998567","62","3510","3440","32.20000076"
"64933","null","2719","3511","null"
"257453","61","2407","3611","31.89999962"
"7206419","62","3219","3424","32.29999924"
"596921","59","2591","3605","31.89999962"
"2163715","60","2288","3613","31.89999962"
"15559101","61","4095","1424","31.70000076"
"8008594","62","3525","3458","32.20000076"
"3967535","61","2879","3459","32"
"768764","61","2416","3637","31.89999962"
"641964","61","2318","3647","31.89999962"
"9993982","61","3991","1421","31.89999962"
"545996","60","2801","3523","31.70000076"
"1554005","59","2288","3662","31.70000076"
"1713293","59","2378","3638","31.89999962"
"15178065","61","4095","1414","31.70000076"
"10114310","61","4034","1426","31.89999962"
"2276308","60","2374","3632","31.89999962"
"195041","60","2835","3490","31.79999924"
"1942021","62","2916","3488","31.89999962"
"9161720","63","3402","1424","32.09999847"
"411661","61","2407","3629","31.89999962"
"4882","59","2339","3247","31.70000076"
"11628422","61","3788","1406","31.79999924"
"16301115","61","4095","1423","31.60000038"
"5315","60","2331","3607","31.89999962"
"36067","60","2391","3344","31.89999962"
"1973994","60","2287","3647","31.89999962"
"12109729","61","3862","1419","31.79999924"
"6334049","61","2927","3423","32.20000076"
"625732","61","2320","3630","31.89999962"
"1891836","60","2288","3566","31.89999962"
"626734","61","2272","3623","31.89999962"
"10776101","60","3696","1423","31.89999962"
"20612815","63","2769","1399","31.70000076"
"1385591","59","2354","3675","31.70000076"
"10696716","62","3289","3471","31.79999924"
"2908357","60","2349","3651","31.79999924"
"2870808","60","2380","3633","31.79999924"
"2186032","60","2327","3618","31.89999962"
"1719379","59","2342","3630","31.89999962"
"18146129","61","2724","1413","31.5"
"16822531","61","2809","1421","31.5"
"216478","null","2630","3497","null"
"1242558","59","2249","3600","31.60000038"
"11879105","62","3814","1427","31.79999924"
"14255554","61","4095","1427","31.79999924"
"7126201","62","3248","3446","32.29999924"
"2718635","60","2337","3645","31.79999924"
"688613","62","3010","3487","31.89999962"
"8810769","62","3565","1410","32.09999847"
"13042264","61","4021","1418","31.70000076"
"21946433","64","2783","1332","31.70000076"
"255960","null","0","141","null"
"5882821","61","2931","3472","32.20000076"
"2424423","61","2318","3614","31.89999962"
"22558091","68","2721","1431","31.89999962"
"215095","60","2800","3499","31.79999924"
"505887","60","2795","3511","31.79999924"
"8840851","62","3558","1402","32.09999847"
"1842119","60","2326","3635","31.89999962"
"1934443","60","2404","3615","31.89999962"
"236098","null","2714","3475","null"
"18055886","61","2720","1411","31.5"
"2505585","60","2379","3583","31.89999962"
"1532713","59","2378","3647","31.70000076"
"5842711","61","2915","3455","32.20000076"
"11037639","62","3153","3466","31.79999924"
"22798742","68","2800","1423","32.09999847"
"12250110","61","3879","1411","31.79999924"
"14426018","61","4095","1421","31.79999924"
"1550957","63","2837","3482","31.89999962"
"17835285","61","2704","1418","31.5"
"2902270","60","2448","3635","31.79999924"
"2679081","60","2371","3601","31.79999924"
"2299653","60","2402","3651","32"
"24969","58","2833","3506","32.09999847"
"20763225","63","2724","1424","31.70000076"
"1945590","60","2286","3630","32"
"348760","61","2394","3638","32"
"1388648","59","2361","3613","31.70000076"
"36841","62","2865","3489","31.79999924"
"21174340","64","2733","1424","31.79999924"
"11187221","61","3727","1419","31.79999924"
"1895894","60","2277","3583","31.89999962"
"9302101","63","3506","1402","32.09999847"
"14586454","61","4095","1415","31.79999924"
"440063","61","2405","3650","32"
"1874580","60","2367","3620","31.89999962"
"7727835","62","3483","3436","32.29999924"
"18116047","62","2831","1429","31.5"
"2100815","60","2410","3639","32"
"622676","61","2353","3583","31.89999962"
"16642040","62","2802","1430","31.60000038"
"706432","60","2743","3489","31.79999924"
"465437","61","2274","3600","31.89999962"
"793111","61","2414","3603","31.89999962"
"2287480","60","2414","3664","31.89999962"
"738328","61","2288","3687","31.89999962"
"524278","61","2324","3598","32"
"1255734","59","2407","3599","31.60000038"
"1049794","60","2375","3636","31.79999924"
"14065038","61","4095","1421","31.70000076"
"1509364","59","2388","3659","31.70000076"
"1768075","59","2384","3604","31.89999962"
"2159656","60","2329","3619","32"
"1919215","60","2341","3632","31.89999962"
"2754154","60","2415","3637","31.79999924"
"18527162","62","2750","1424","31.5"
"2884586","61","2800","3477","31.89999962"
"1782277","59","2417","3607","31.89999962"
"1235444","59","2335","3749","31.60000038"
"712979","61","2414","3600","31.89999962"
"733268","61","2398","3601","31.89999962"
"91851","60","2506","3458","31.89999962"
"22568118","68","2799","1423","31.89999962"
"175666","61","2768","3519","31.89999962"
"6514540","61","2940","3437","32.20000076"
"22688445","68","2766","1422","32"
"1917186","60","2385","3600","31.89999962"
"912825","60","2359","3657","31.89999962"
